label,text,event_type
0,Snow curb house.,"{'sen_id': 1765, 'sentence': 'Snow curb house.', 'predicted_mentions': []}"
1,Elephant wear carpet.,"{'sen_id': 1766, 'sentence': 'Elephant wear carpet.', 'predicted_mentions': [{'sentence_offset': [9, 13], 'trigger_words': 'wear', 'trigger_confidence': 0.9265143275260925, 'event_type': {'xpo_node': 'DWD_P3828', 'name': 'wears', 'description': ""clothing or accessory worn on subject's body""}, 'event_confidence': 0.91650390625}]}"
1,Elephant throw car.,"{'sen_id': 1767, 'sentence': 'Elephant throw car.', 'predicted_mentions': []}"
0,Elephant ride cat.,"{'sen_id': 1768, 'sentence': 'Elephant ride cat.', 'predicted_mentions': []}"
1,Knife clip paper.,"{'sen_id': 1769, 'sentence': 'Knife clip paper.', 'predicted_mentions': []}"
1,Heat fuse bone.,"{'sen_id': 1770, 'sentence': 'Heat fuse bone.', 'predicted_mentions': []}"
0,Woman fry car.,"{'sen_id': 1771, 'sentence': 'Woman fry car.', 'predicted_mentions': [{'sentence_offset': [6, 9], 'trigger_words': 'fry', 'trigger_confidence': 0.5118541121482849, 'event_type': {'xpo_node': 'DWD_Q300472', 'name': 'frying', 'description': 'Cooking of food in oil or another fat'}, 'event_confidence': 0.8510110378265381}]}"
1,Knife rip paper.,"{'sen_id': 1772, 'sentence': 'Knife rip paper.', 'predicted_mentions': []}"
1,Building vent smoke.,"{'sen_id': 1773, 'sentence': 'Building vent smoke.', 'predicted_mentions': []}"
0,Paper slash pillow.,"{'sen_id': 1774, 'sentence': 'Paper slash pillow.', 'predicted_mentions': []}"
0,Boy pluck ant.,"{'sen_id': 1775, 'sentence': 'Boy pluck ant.', 'predicted_mentions': []}"
1,Dentist breed gorilla.,"{'sen_id': 1776, 'sentence': 'Dentist breed gorilla.', 'predicted_mentions': [{'sentence_offset': [8, 13], 'trigger_words': 'breed', 'trigger_confidence': 0.9073755741119385, 'event_type': {'xpo_node': 'DWD_Q222958', 'name': 'grafting', 'description': 'horticultural technique whereby tissues of plants are joined so as to continue their growth together'}, 'event_confidence': 0.690818727016449}]}"
1,Water fill cup.,"{'sen_id': 1777, 'sentence': 'Water fill cup.', 'predicted_mentions': [{'sentence_offset': [6, 10], 'trigger_words': 'fill', 'trigger_confidence': 0.8006758689880371, 'event_type': {'xpo_node': 'DWD_Q62069734', 'name': 'filling', 'description': 'process of adding contentsand making full'}, 'event_confidence': 0.9407168030738831}]}"
0,Student knit paper.,"{'sen_id': 1778, 'sentence': 'Student knit paper.', 'predicted_mentions': [{'sentence_offset': [8, 12], 'trigger_words': 'knit', 'trigger_confidence': 0.6787043809890747, 'event_type': {'xpo_node': 'DWD_Q1920065', 'name': 'quilting', 'description': 'process of sewing layers of fabric together to make a padded material'}, 'event_confidence': 0.8961336016654968}]}"
0,Chef close cake.,"{'sen_id': 1779, 'sentence': 'Chef close cake.', 'predicted_mentions': []}"
1,Girl capsize turtle.,"{'sen_id': 1780, 'sentence': 'Girl capsize turtle.', 'predicted_mentions': [{'sentence_offset': [5, 12], 'trigger_words': 'capsize', 'trigger_confidence': 0.7099258899688721, 'event_type': {'xpo_node': 'DWD_Q2141830', 'name': 'boating', 'description': 'leisure activity involving boats'}, 'event_confidence': 0.805322527885437}]}"
1,Bowling crash laptop.,"{'sen_id': 1781, 'sentence': 'Bowling crash laptop.', 'predicted_mentions': []}"
1,Man break arm.,"{'sen_id': 1782, 'sentence': 'Man break arm.', 'predicted_mentions': []}"
0,Sand destroy flour.,"{'sen_id': 1783, 'sentence': 'Sand destroy flour.', 'predicted_mentions': [{'sentence_offset': [5, 12], 'trigger_words': 'destroy', 'trigger_confidence': 0.9468851685523987, 'event_type': {'xpo_node': 'DWD_Q17781833', 'name': 'destruction', 'description': 'concept of damage to an object, system or an idea'}, 'event_confidence': 0.9758638739585876}]}"
1,Water fill plate.,"{'sen_id': 1784, 'sentence': 'Water fill plate.', 'predicted_mentions': []}"
1,Nail scratch paper.,"{'sen_id': 1785, 'sentence': 'Nail scratch paper.', 'predicted_mentions': []}"
0,Skyscraper heat air.,"{'sen_id': 1786, 'sentence': 'Skyscraper heat air.', 'predicted_mentions': []}"
1,Spatula dig mud.,"{'sen_id': 1787, 'sentence': 'Spatula dig mud.', 'predicted_mentions': [{'sentence_offset': [8, 11], 'trigger_words': 'dig', 'trigger_confidence': 0.9383426904678345, 'event_type': {'xpo_node': 'DWD_Q4232202', 'name': 'digging', 'description': 'process of removing material from a solid surface'}, 'event_confidence': 0.9224245548248291}]}"
0,Water dig wool.,"{'sen_id': 1788, 'sentence': 'Water dig wool.', 'predicted_mentions': [{'sentence_offset': [6, 9], 'trigger_words': 'dig', 'trigger_confidence': 0.9559623599052429, 'event_type': {'xpo_node': 'DWD_Q4232202', 'name': 'digging', 'description': 'process of removing material from a solid surface'}, 'event_confidence': 0.8769962787628174}]}"
0,Hand cut gas.,"{'sen_id': 1789, 'sentence': 'Hand cut gas.', 'predicted_mentions': [{'sentence_offset': [5, 8], 'trigger_words': 'cut', 'trigger_confidence': 0.8452542424201965, 'event_type': {'xpo_node': 'DWD_Q192047', 'name': 'machining', 'description': 'process in which a piece of raw material is cut into a desired final shape and size by a controlled material-removal process; manufacturing process'}, 'event_confidence': 0.7967413663864136}]}"
1,Claw wear glove.,"{'sen_id': 1790, 'sentence': 'Claw wear glove.', 'predicted_mentions': [{'sentence_offset': [5, 9], 'trigger_words': 'wear', 'trigger_confidence': 0.6071014404296875, 'event_type': {'xpo_node': 'DWD_P3828', 'name': 'wears', 'description': ""clothing or accessory worn on subject's body""}, 'event_confidence': 0.8726738691329956}]}"
0,Dog heat moon.,"{'sen_id': 1791, 'sentence': 'Dog heat moon.', 'predicted_mentions': []}"
0,Hair shake canoe.,"{'sen_id': 1792, 'sentence': 'Hair shake canoe.', 'predicted_mentions': []}"
1,Glue attach sticker.,"{'sen_id': 1793, 'sentence': 'Glue attach sticker.', 'predicted_mentions': []}"
1,Man drop water.,"{'sen_id': 1794, 'sentence': 'Man drop water.', 'predicted_mentions': []}"
0,Man feed pebbles.,"{'sen_id': 1795, 'sentence': 'Man feed pebbles.', 'predicted_mentions': [{'sentence_offset': [4, 8], 'trigger_words': 'feed', 'trigger_confidence': 0.9704167246818542, 'event_type': {'xpo_node': 'DWD_Q50146839', 'name': 'infant_feeding', 'description': 'provision of nutrition to children in their first months of life'}, 'event_confidence': 0.9288584589958191}]}"
0,Rabbit erect skyscraper.,"{'sen_id': 1796, 'sentence': 'Rabbit erect skyscraper.', 'predicted_mentions': []}"
0,Dog exhale pillow.,"{'sen_id': 1797, 'sentence': 'Dog exhale pillow.', 'predicted_mentions': []}"
1,Man snatch infant.,"{'sen_id': 1798, 'sentence': 'Man snatch infant.', 'predicted_mentions': []}"
0,Man crop air.,"{'sen_id': 1799, 'sentence': 'Man crop air.', 'predicted_mentions': []}"
1,Wolf snatch child.,"{'sen_id': 1800, 'sentence': 'Wolf snatch child.', 'predicted_mentions': []}"
0,Dog shake elephant.,"{'sen_id': 1801, 'sentence': 'Dog shake elephant.', 'predicted_mentions': []}"
1,Man rotate cat.,"{'sen_id': 1802, 'sentence': 'Man rotate cat.', 'predicted_mentions': [{'sentence_offset': [4, 10], 'trigger_words': 'rotate', 'trigger_confidence': 0.9211738705635071, 'event_type': {'xpo_node': 'DWD_Q65920874', 'name': 'configuring', 'description': 'activity of changing a system to suit a particular function'}, 'event_confidence': 0.8732450008392334}]}"
0,Hand stretch dumbbell.,"{'sen_id': 1803, 'sentence': 'Hand stretch dumbbell.', 'predicted_mentions': []}"
1,Man steal knife.,"{'sen_id': 1804, 'sentence': 'Man steal knife.', 'predicted_mentions': [{'sentence_offset': [4, 9], 'trigger_words': 'steal', 'trigger_confidence': 0.959234893321991, 'event_type': {'xpo_node': 'DWD_Q2727213', 'name': 'theft', 'description': ""act of taking another's property without permission or consent""}, 'event_confidence': 0.9277647733688354}]}"
0,Dog construct building.,"{'sen_id': 1805, 'sentence': 'Dog construct building.', 'predicted_mentions': [{'sentence_offset': [4, 13], 'trigger_words': 'construct', 'trigger_confidence': 0.5490468740463257, 'event_type': {'xpo_node': 'DWD_Q385378', 'name': 'construction', 'description': 'process that consists of the building or assembling of a building or infrastructure'}, 'event_confidence': 0.915824294090271}, {'sentence_offset': [14, 22], 'trigger_words': 'building', 'trigger_confidence': 0.530003547668457, 'event_type': {'xpo_node': 'DWD_Q385378', 'name': 'construction', 'description': 'process that consists of the building or assembling of a building or infrastructure'}, 'event_confidence': 0.8540660738945007}]}"
0,Man halt elephant.,"{'sen_id': 1806, 'sentence': 'Man halt elephant.', 'predicted_mentions': [{'sentence_offset': [4, 8], 'trigger_words': 'halt', 'trigger_confidence': 0.9377879500389099, 'event_type': {'xpo_node': 'DWD_Q5750548', 'name': 'hiatus', 'description': ""break in a TV programme's schedule""}, 'event_confidence': 0.9740951061248779}]}"
1,Sword slice table.,"{'sen_id': 1807, 'sentence': 'Sword slice table.', 'predicted_mentions': []}"
1,Kid squash fruit.,"{'sen_id': 1808, 'sentence': 'Kid squash fruit.', 'predicted_mentions': []}"
1,Cake feed rabbit.,"{'sen_id': 1809, 'sentence': 'Cake feed rabbit.', 'predicted_mentions': [{'sentence_offset': [5, 9], 'trigger_words': 'feed', 'trigger_confidence': 0.8025602102279663, 'event_type': {'xpo_node': 'DWD_Q17550579', 'name': 'feeding', 'description': 'providing food to humans or fodder to animals'}, 'event_confidence': 0.952380359172821}]}"
0,Elephant draw phone.,"{'sen_id': 1810, 'sentence': 'Elephant draw phone.', 'predicted_mentions': []}"
1,Needle poke rice.,"{'sen_id': 1811, 'sentence': 'Needle poke rice.', 'predicted_mentions': []}"
0,Rabbit drain ocean.,"{'sen_id': 1812, 'sentence': 'Rabbit drain ocean.', 'predicted_mentions': []}"
1,Room vent oxygen.,"{'sen_id': 1813, 'sentence': 'Room vent oxygen.', 'predicted_mentions': []}"
0,House contain tornado.,"{'sen_id': 1814, 'sentence': 'House contain tornado.', 'predicted_mentions': [{'sentence_offset': [0, 5], 'trigger_words': 'House', 'trigger_confidence': 0.6405050158500671, 'event_type': {'xpo_node': 'DWD_Q1247867', 'name': 'housing', 'description': 'construction and assignment of houses or buildings for sheltering people'}, 'event_confidence': 0.9488306641578674}, {'sentence_offset': [6, 13], 'trigger_words': 'contain', 'trigger_confidence': 0.9260676503181458, 'event_type': {'xpo_node': 'DWD_Q62069734', 'name': 'filling', 'description': 'process of adding contentsand making full'}, 'event_confidence': 0.9375136494636536}]}"
0,Man eat laptop.,"{'sen_id': 1815, 'sentence': 'Man eat laptop.', 'predicted_mentions': [{'sentence_offset': [4, 7], 'trigger_words': 'eat', 'trigger_confidence': 0.858493983745575, 'event_type': {'xpo_node': 'DWD_Q213449', 'name': 'eating', 'description': 'ingestion of food to provide for all organisms their nutritional or medicinal needs'}, 'event_confidence': 0.9492720365524292}]}"
1,Girl lengthen string.,"{'sen_id': 1816, 'sentence': 'Girl lengthen string.', 'predicted_mentions': []}"
0,Oil lengthen cord.,"{'sen_id': 1817, 'sentence': 'Oil lengthen cord.', 'predicted_mentions': []}"
0,Monkey hug pea.,"{'sen_id': 1818, 'sentence': 'Monkey hug pea.', 'predicted_mentions': [{'sentence_offset': [7, 10], 'trigger_words': 'hug', 'trigger_confidence': 0.7742968201637268, 'event_type': {'xpo_node': 'DWD_Q328703', 'name': 'hug', 'description': 'form of endearment, universal in human communities, in which two or more people put their arms around the neck, back, or waist of one another and hold each other closely'}, 'event_confidence': 0.9567043781280518}]}"
0,Turtle feed arm.,"{'sen_id': 1819, 'sentence': 'Turtle feed arm.', 'predicted_mentions': [{'sentence_offset': [7, 11], 'trigger_words': 'feed', 'trigger_confidence': 0.5876722931861877, 'event_type': {'xpo_node': 'DWD_Q17550579', 'name': 'feeding', 'description': 'providing food to humans or fodder to animals'}, 'event_confidence': 0.9671832919120789}]}"
1,Child draw gun.,"{'sen_id': 1820, 'sentence': 'Child draw gun.', 'predicted_mentions': []}"
1,Scissors mince paper.,"{'sen_id': 1821, 'sentence': 'Scissors mince paper.', 'predicted_mentions': []}"
1,Spider poison fox.,"{'sen_id': 1822, 'sentence': 'Spider poison fox.', 'predicted_mentions': []}"
0,Spatula grope cloud.,"{'sen_id': 1823, 'sentence': 'Spatula grope cloud.', 'predicted_mentions': []}"
1,Child sew rug.,"{'sen_id': 1824, 'sentence': 'Child sew rug.', 'predicted_mentions': []}"
1,Child shake cup.,"{'sen_id': 1825, 'sentence': 'Child shake cup.', 'predicted_mentions': []}"
1,Man construct building.,"{'sen_id': 1826, 'sentence': 'Man construct building.', 'predicted_mentions': [{'sentence_offset': [4, 13], 'trigger_words': 'construct', 'trigger_confidence': 0.9111224412918091, 'event_type': {'xpo_node': 'DWD_Q385378', 'name': 'construction', 'description': 'process that consists of the building or assembling of a building or infrastructure'}, 'event_confidence': 0.8099233508110046}, {'sentence_offset': [14, 22], 'trigger_words': 'building', 'trigger_confidence': 0.5543556809425354, 'event_type': {'xpo_node': 'DWD_Q385378', 'name': 'construction', 'description': 'process that consists of the building or assembling of a building or infrastructure'}, 'event_confidence': 0.722629725933075}]}"
0,Snow warm water.,"{'sen_id': 1827, 'sentence': 'Snow warm water.', 'predicted_mentions': []}"
1,Child pack leaf.,"{'sen_id': 1828, 'sentence': 'Child pack leaf.', 'predicted_mentions': []}"
0,Freezer chill ice.,"{'sen_id': 1829, 'sentence': 'Freezer chill ice.', 'predicted_mentions': []}"
0,Bone fracture oil.,"{'sen_id': 1830, 'sentence': 'Bone fracture oil.', 'predicted_mentions': []}"
1,Man kill dog.,"{'sen_id': 1831, 'sentence': 'Man kill dog.', 'predicted_mentions': [{'sentence_offset': [4, 8], 'trigger_words': 'kill', 'trigger_confidence': 0.9540010094642639, 'event_type': {'xpo_node': 'DWD_Q844482', 'name': 'killing', 'description': 'act of killing a living being'}, 'event_confidence': 0.9752377271652222}]}"
1,Pen pierce shirt.,"{'sen_id': 1832, 'sentence': 'Pen pierce shirt.', 'predicted_mentions': []}"
0,Ant shove lion.,"{'sen_id': 1833, 'sentence': 'Ant shove lion.', 'predicted_mentions': [{'sentence_offset': [4, 9], 'trigger_words': 'shove', 'trigger_confidence': 0.7238056659698486, 'event_type': {'xpo_node': 'DWD_Q69396773', 'name': 'pushing', 'description': 'causing an item to move by applying a compressive force to it'}, 'event_confidence': 0.9865830540657043}]}"
1,Dog steal pebbles.,"{'sen_id': 1834, 'sentence': 'Dog steal pebbles.', 'predicted_mentions': [{'sentence_offset': [4, 9], 'trigger_words': 'steal', 'trigger_confidence': 0.9108046889305115, 'event_type': {'xpo_node': 'DWD_Q2727213', 'name': 'theft', 'description': ""act of taking another's property without permission or consent""}, 'event_confidence': 0.9288297295570374}]}"
0,Hose squirt rock.,"{'sen_id': 1835, 'sentence': 'Hose squirt rock.', 'predicted_mentions': []}"
1,Brother hurt leg.,"{'sen_id': 1836, 'sentence': 'Brother hurt leg.', 'predicted_mentions': [{'sentence_offset': [8, 12], 'trigger_words': 'hurt', 'trigger_confidence': 0.8042502999305725, 'event_type': {'xpo_node': 'DWD_Q574491', 'name': 'bruise', 'description': 'Type of hematoma'}, 'event_confidence': 0.7440462708473206}]}"
1,Mouse enter basket.,"{'sen_id': 1837, 'sentence': 'Mouse enter basket.', 'predicted_mentions': [{'sentence_offset': [6, 11], 'trigger_words': 'enter', 'trigger_confidence': 0.8501978516578674, 'event_type': {'xpo_node': 'DWD_Q83745292', 'name': 'entrance', 'description': 'motion from outside to inside of a location'}, 'event_confidence': 0.9657495617866516}]}"
0,Skyscraper punch wall.,"{'sen_id': 1838, 'sentence': 'Skyscraper punch wall.', 'predicted_mentions': []}"
0,Chef create sun.,"{'sen_id': 1839, 'sentence': 'Chef create sun.', 'predicted_mentions': [{'sentence_offset': [5, 11], 'trigger_words': 'create', 'trigger_confidence': 0.8987919688224792, 'event_type': {'xpo_node': 'DWD_Q47407603', 'name': 'artistic_creation', 'description': 'process during which a work of art comes into being'}, 'event_confidence': 0.9761160016059875}]}"
1,Policeman heave bag.,"{'sen_id': 1840, 'sentence': 'Policeman heave bag.', 'predicted_mentions': []}"
1,Woman drink milk.,"{'sen_id': 1841, 'sentence': 'Woman drink milk.', 'predicted_mentions': [{'sentence_offset': [6, 11], 'trigger_words': 'drink', 'trigger_confidence': 0.9925457835197449, 'event_type': {'xpo_node': 'DWD_Q876776', 'name': 'drinking', 'description': 'ingesting water or other liquids into the body through the mouth'}, 'event_confidence': 0.9206315875053406}]}"
0,Girl erect water.,"{'sen_id': 1842, 'sentence': 'Girl erect water.', 'predicted_mentions': []}"
1,Knife damage rabbit.,"{'sen_id': 1843, 'sentence': 'Knife damage rabbit.', 'predicted_mentions': [{'sentence_offset': [6, 12], 'trigger_words': 'damage', 'trigger_confidence': 0.9140345454216003, 'event_type': {'xpo_node': 'DWD_Q327541', 'name': 'arson', 'description': 'crime of willfully and maliciously setting fire to property'}, 'event_confidence': 0.7970975041389465}]}"
0,Hand grope cloud.,"{'sen_id': 1844, 'sentence': 'Hand grope cloud.', 'predicted_mentions': []}"
0,Cord attack air.,"{'sen_id': 1845, 'sentence': 'Cord attack air.', 'predicted_mentions': [{'sentence_offset': [5, 11], 'trigger_words': 'attack', 'trigger_confidence': 0.8521692156791687, 'event_type': {'xpo_node': 'DWD_Q1174599', 'name': 'attack', 'description': 'action to injure another organism'}, 'event_confidence': 0.7850067019462585}]}"
0,Infant carry gorilla.,"{'sen_id': 1846, 'sentence': 'Infant carry gorilla.', 'predicted_mentions': [{'sentence_offset': [7, 12], 'trigger_words': 'carry', 'trigger_confidence': 0.9126967787742615, 'event_type': {'xpo_node': 'DWD_Q61707958', 'name': 'carrying', 'description': 'lifting and transporting something'}, 'event_confidence': 0.9373735189437866}]}"
1,Cat pet dog.,"{'sen_id': 1847, 'sentence': 'Cat pet dog.', 'predicted_mentions': []}"
0,Student lengthen house.,"{'sen_id': 1848, 'sentence': 'Student lengthen house.', 'predicted_mentions': []}"
0,Hand stretch rock.,"{'sen_id': 1849, 'sentence': 'Hand stretch rock.', 'predicted_mentions': []}"
0,Pencil hang horse.,"{'sen_id': 1850, 'sentence': 'Pencil hang horse.', 'predicted_mentions': []}"
1,Rock sharpen nail.,"{'sen_id': 1851, 'sentence': 'Rock sharpen nail.', 'predicted_mentions': []}"
0,Woman grab water.,"{'sen_id': 1852, 'sentence': 'Woman grab water.', 'predicted_mentions': []}"
1,Mother clean house.,"{'sen_id': 1853, 'sentence': 'Mother clean house.', 'predicted_mentions': [{'sentence_offset': [7, 12], 'trigger_words': 'clean', 'trigger_confidence': 0.7846661806106567, 'event_type': {'xpo_node': 'DWD_Q17200001', 'name': 'cleaning', 'description': 'activity that purifies people, animals and objects of dirt and other particles'}, 'event_confidence': 0.9851644039154053}]}"
1,Man pet infant.,"{'sen_id': 1854, 'sentence': 'Man pet infant.', 'predicted_mentions': []}"
0,Man flip lion.,"{'sen_id': 1855, 'sentence': 'Man flip lion.', 'predicted_mentions': [{'sentence_offset': [4, 8], 'trigger_words': 'flip', 'trigger_confidence': 0.6889668703079224, 'event_type': {'xpo_node': 'DWD_Q1464118', 'name': 'acrobatic_flip', 'description': 'acrobatic jump'}, 'event_confidence': 0.9351021647453308}]}"
0,Woman slide water.,"{'sen_id': 1856, 'sentence': 'Woman slide water.', 'predicted_mentions': []}"
1,Spatula capsize pan.,"{'sen_id': 1857, 'sentence': 'Spatula capsize pan.', 'predicted_mentions': [{'sentence_offset': [8, 15], 'trigger_words': 'capsize', 'trigger_confidence': 0.9008044600486755, 'event_type': {'xpo_node': 'DWD_Q2141830', 'name': 'boating', 'description': 'leisure activity involving boats'}, 'event_confidence': 0.7934284806251526}]}"
0,Rabbit drink air.,"{'sen_id': 1858, 'sentence': 'Rabbit drink air.', 'predicted_mentions': [{'sentence_offset': [7, 12], 'trigger_words': 'drink', 'trigger_confidence': 0.9712947010993958, 'event_type': {'xpo_node': 'DWD_Q876776', 'name': 'drinking', 'description': 'ingesting water or other liquids into the body through the mouth'}, 'event_confidence': 0.8423680067062378}]}"
1,Child fish branch.,"{'sen_id': 1859, 'sentence': 'Child fish branch.', 'predicted_mentions': []}"
0,Dog clean cloth.,"{'sen_id': 1860, 'sentence': 'Dog clean cloth.', 'predicted_mentions': []}"
0,Basket capsize ship.,"{'sen_id': 1861, 'sentence': 'Basket capsize ship.', 'predicted_mentions': [{'sentence_offset': [7, 14], 'trigger_words': 'capsize', 'trigger_confidence': 0.9727027416229248, 'event_type': {'xpo_node': 'DWD_Q2141830', 'name': 'boating', 'description': 'leisure activity involving boats'}, 'event_confidence': 0.8841501474380493}]}"
0,Dog heat sand.,"{'sen_id': 1862, 'sentence': 'Dog heat sand.', 'predicted_mentions': [{'sentence_offset': [4, 8], 'trigger_words': 'heat', 'trigger_confidence': 0.562157928943634, 'event_type': {'xpo_node': 'DWD_Q29560', 'name': 'salting', 'description': 'preservation of food using salt'}, 'event_confidence': 0.7062647342681885}]}"
0,Wall halt air.,"{'sen_id': 1863, 'sentence': 'Wall halt air.', 'predicted_mentions': [{'sentence_offset': [5, 9], 'trigger_words': 'halt', 'trigger_confidence': 0.8063428997993469, 'event_type': {'xpo_node': 'DWD_Q5750548', 'name': 'hiatus', 'description': ""break in a TV programme's schedule""}, 'event_confidence': 0.9891133308410645}]}"
0,Butterfly whisk rock.,"{'sen_id': 1864, 'sentence': 'Butterfly whisk rock.', 'predicted_mentions': []}"
0,Wind mask laptop.,"{'sen_id': 1865, 'sentence': 'Wind mask laptop.', 'predicted_mentions': []}"
0,Man burn ice.,"{'sen_id': 1866, 'sentence': 'Man burn ice.', 'predicted_mentions': [{'sentence_offset': [4, 8], 'trigger_words': 'burn', 'trigger_confidence': 0.9431809782981873, 'event_type': {'xpo_node': 'DWD_Q168983', 'name': 'conflagration', 'description': 'large and destructive fire that threatens human life, animal life, health, and/or property'}, 'event_confidence': 0.7954880595207214}]}"
1,Knife fracture glass.,"{'sen_id': 1867, 'sentence': 'Knife fracture glass.', 'predicted_mentions': [{'sentence_offset': [6, 14], 'trigger_words': 'fracture', 'trigger_confidence': 0.7432389855384827, 'event_type': {'xpo_node': 'DWD_Q193514', 'name': 'deformation', 'description': 'transformation of a body from a reference configuration to a current configuration'}, 'event_confidence': 0.8339542150497437}]}"
0,Rope fasten water.,"{'sen_id': 1868, 'sentence': 'Rope fasten water.', 'predicted_mentions': [{'sentence_offset': [5, 11], 'trigger_words': 'fasten', 'trigger_confidence': 0.5876758098602295, 'event_type': {'xpo_node': 'DWD_Q91783762', 'name': 'fastening', 'description': 'process of using a fastener to join two materials together'}, 'event_confidence': 0.8554613590240479}]}"
1,Scissors peel banana.,"{'sen_id': 1869, 'sentence': 'Scissors peel banana.', 'predicted_mentions': [{'sentence_offset': [9, 13], 'trigger_words': 'peel', 'trigger_confidence': 0.6697235107421875, 'event_type': {'xpo_node': 'DWD_Q811596', 'name': 'canker', 'description': 'common name for a tree disease'}, 'event_confidence': 0.899563729763031}]}"
1,Hand smash laptop.,"{'sen_id': 1870, 'sentence': 'Hand smash laptop.', 'predicted_mentions': []}"
0,Spatula attach string.,"{'sen_id': 1871, 'sentence': 'Spatula attach string.', 'predicted_mentions': [{'sentence_offset': [8, 14], 'trigger_words': 'attach', 'trigger_confidence': 0.7286651134490967, 'event_type': {'xpo_node': 'DWD_Q182207', 'name': 'coitus_interruptus', 'description': 'method of birth-control'}, 'event_confidence': 0.7850773334503174}]}"
0,Sword slice air.,"{'sen_id': 1872, 'sentence': 'Sword slice air.', 'predicted_mentions': []}"
0,Freezer warm foot.,"{'sen_id': 1873, 'sentence': 'Freezer warm foot.', 'predicted_mentions': []}"
1,Girl drive tractor.,"{'sen_id': 1874, 'sentence': 'Girl drive tractor.', 'predicted_mentions': [{'sentence_offset': [5, 10], 'trigger_words': 'drive', 'trigger_confidence': 0.8993872404098511, 'event_type': {'xpo_node': 'DWD_Q999646', 'name': 'driving', 'description': 'operation of a vehicle'}, 'event_confidence': 0.8725597262382507}]}"
0,Elephant push pin.,"{'sen_id': 1875, 'sentence': 'Elephant push pin.', 'predicted_mentions': []}"
1,Elephant slide car.,"{'sen_id': 1876, 'sentence': 'Elephant slide car.', 'predicted_mentions': []}"
0,Horse steal skyscraper.,"{'sen_id': 1877, 'sentence': 'Horse steal skyscraper.', 'predicted_mentions': [{'sentence_offset': [6, 11], 'trigger_words': 'steal', 'trigger_confidence': 0.9257692098617554, 'event_type': {'xpo_node': 'DWD_Q2727213', 'name': 'theft', 'description': ""act of taking another's property without permission or consent""}, 'event_confidence': 0.9555124044418335}]}"
0,Bush attack water.,"{'sen_id': 1878, 'sentence': 'Bush attack water.', 'predicted_mentions': [{'sentence_offset': [5, 11], 'trigger_words': 'attack', 'trigger_confidence': 0.9649282097816467, 'event_type': {'xpo_node': 'DWD_Q1174599', 'name': 'attack', 'description': 'action to injure another organism'}, 'event_confidence': 0.8286223411560059}]}"
0,Basket carry house.,"{'sen_id': 1879, 'sentence': 'Basket carry house.', 'predicted_mentions': []}"
1,Woman fry turtle.,"{'sen_id': 1880, 'sentence': 'Woman fry turtle.', 'predicted_mentions': [{'sentence_offset': [6, 9], 'trigger_words': 'fry', 'trigger_confidence': 0.6357493996620178, 'event_type': {'xpo_node': 'DWD_Q811596', 'name': 'canker', 'description': 'common name for a tree disease'}, 'event_confidence': 0.9026433825492859}]}"
1,Glove hold stick.,"{'sen_id': 1881, 'sentence': 'Glove hold stick.', 'predicted_mentions': []}"
0,Cat jail woman.,"{'sen_id': 1882, 'sentence': 'Cat jail woman.', 'predicted_mentions': []}"
0,Horse ride dog.,"{'sen_id': 1883, 'sentence': 'Horse ride dog.', 'predicted_mentions': [{'sentence_offset': [6, 10], 'trigger_words': 'ride', 'trigger_confidence': 0.842376708984375, 'event_type': {'xpo_node': 'DWD_Q1411690', 'name': 'trail_riding', 'description': 'horse riding on a trail'}, 'event_confidence': 0.9249604940414429}]}"
0,Man cover air.,"{'sen_id': 1884, 'sentence': 'Man cover air.', 'predicted_mentions': [{'sentence_offset': [4, 9], 'trigger_words': 'cover', 'trigger_confidence': 0.911396861076355, 'event_type': {'xpo_node': 'DWD_Q1506986', 'name': 'chrome_plating', 'description': 'technique of electroplating a thin layer of chromium onto a metal object'}, 'event_confidence': 0.8765005469322205}]}"
1,Pen draw oil.,"{'sen_id': 1885, 'sentence': 'Pen draw oil.', 'predicted_mentions': []}"
0,Gorilla enter basket.,"{'sen_id': 1886, 'sentence': 'Gorilla enter basket.', 'predicted_mentions': [{'sentence_offset': [8, 13], 'trigger_words': 'enter', 'trigger_confidence': 0.5864354372024536, 'event_type': {'xpo_node': 'DWD_Q83745292', 'name': 'entrance', 'description': 'motion from outside to inside of a location'}, 'event_confidence': 0.9698575139045715}]}"
1,Knife sever arm.,"{'sen_id': 1887, 'sentence': 'Knife sever arm.', 'predicted_mentions': []}"
0,Air dig lake.,"{'sen_id': 1888, 'sentence': 'Air dig lake.', 'predicted_mentions': [{'sentence_offset': [4, 7], 'trigger_words': 'dig', 'trigger_confidence': 0.6077578663825989, 'event_type': {'xpo_node': 'DWD_Q4232202', 'name': 'digging', 'description': 'process of removing material from a solid surface'}, 'event_confidence': 0.9597176909446716}]}"
1,Rice fill cup.,"{'sen_id': 1889, 'sentence': 'Rice fill cup.', 'predicted_mentions': [{'sentence_offset': [5, 9], 'trigger_words': 'fill', 'trigger_confidence': 0.7298344969749451, 'event_type': {'xpo_node': 'DWD_Q62069734', 'name': 'filling', 'description': 'process of adding contentsand making full'}, 'event_confidence': 0.9479027986526489}]}"
1,Hammer smash bone.,"{'sen_id': 1890, 'sentence': 'Hammer smash bone.', 'predicted_mentions': []}"
